type,amount,nameOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_IN,13873.9,C4882876,C1590885018,1517530.4,1503656.51,0
CASH_OUT,298754.96,C87645050,C1812719573,1865811.93,2164566.89,1
CASH_IN,39260.04,C2034013849,C1321529215,193969.77,154709.73,0
PAYMENT,5525.48,C1951563121,M123628429,0.0,0.0,0
TRANSFER,57658.26,C485976806,C399785222,0.0,0.0,1
TRANSFER,813775.73,C798159363,C808528635,0.0,39888.47,1
TRANSFER,13172.17,C1669581327,C1697995801,0.0,0.0,1
TRANSFER,57543.34,C1164351211,C1595140561,0.0,0.0,1
CASH_OUT,1438737.78,C498447652,C17820769,7014552.73,8453290.51,1
CASH_OUT,237179.31,C1906010351,C1138397135,796532.01,1033711.31,0
TRANSFER,105080.35,C1603667010,C70652634,0.0,0.0,1
PAYMENT,25997.66,C1075257321,M121300932,0.0,0.0,0
CASH_OUT,621080.67,C2063271893,C1989548157,0.0,621080.67,1
CASH_OUT,160934.46,C663632445,C983087190,15229.64,176164.09,0
PAYMENT,1366.9,C184652157,M267351987,0.0,0.0,0
CASH_OUT,128890.43,C94123204,C1455826282,14441.37,143331.8,0
CASH_OUT,401575.19,C1684571589,C1619036760,0.0,401575.19,1
CASH_OUT,881811.11,C157136573,C882992570,141736.75,1023547.85,1
TRANSFER,1653293.32,C1279952821,C218113822,6493545.15,8146838.48,0
PAYMENT,4780.34,C1095924650,M140481609,0.0,0.0,0
PAYMENT,6101.1,C2064662208,M1262266488,0.0,0.0,0
TRANSFER,284000.25,C1797578392,C27924334,0.0,0.0,1
PAYMENT,7367.3,C1886138804,M786827215,0.0,0.0,0
CASH_IN,308302.41,C1947090230,C297636764,0.0,0.0,0
PAYMENT,18722.39,C1909444196,M1561805610,0.0,0.0,0
CASH_OUT,1486955.35,C589092976,C1616444076,2163500.29,3650455.64,1
CASH_IN,143678.15,C847560346,C1694203176,18752.1,0.0,0
CASH_IN,144230.96,C795673182,C1683582372,374324.73,230093.77,0
TRANSFER,167679.27,C108588868,C944240643,0.0,0.0,1
CASH_OUT,259460.86,C1330806552,C1706099784,332605.23,592066.09,0
CASH_OUT,228803.98,C541685621,C1645689234,0.0,228803.98,1
CASH_OUT,0.0,C832555372,C1462759334,76759.9,76759.9,1
PAYMENT,10731.24,C1638793227,M1145682447,0.0,0.0,0
CASH_OUT,10410.91,C595221149,C299084897,119746.82,130157.74,0
CASH_IN,79972.65,C1300475568,C995043220,403640.0,640344.53,0
TRANSFER,257643.59,C309297026,C2081259491,0.0,0.0,1
CASH_IN,116757.98,C1013923534,C1281670001,6166467.36,6049709.38,0
CASH_IN,67352.06,C2130547179,C1982877044,1119716.97,1052364.92,0
CASH_IN,102508.36,C319560661,C259286111,610523.51,508015.15,0
PAYMENT,23678.94,C2046461990,M1885234430,0.0,0.0,0
CASH_OUT,8020192.15,C1073081182,C797209152,2435.09,8022627.23,1
CASH_OUT,1102791.66,C1074110688,C528690672,2677101.89,3779893.55,1
TRANSFER,645573.46,C1800714609,C678909421,792045.06,1437618.52,0
PAYMENT,16829.2,C1725985724,M578224611,0.0,0.0,0
CASH_OUT,202952.03,C1256769742,C1042309658,2738806.2,2941758.22,1
TRANSFER,2066848.27,C1157016440,C1147862541,0.0,0.0,1
TRANSFER,90204.54,C151033820,C1303889891,0.0,0.0,1
CASH_OUT,406060.19,C479959508,C1187839562,184249.76,590309.95,0
TRANSFER,48712.12,C1730244452,C1093803514,0.0,0.0,1
PAYMENT,882.56,C474807630,M2026852146,0.0,0.0,0
CASH_OUT,987591.59,C599597900,C886672232,0.0,987591.59,1
TRANSFER,971133.63,C601676623,C1032131378,0.0,0.0,1
PAYMENT,14150.96,C685854577,M1629018801,0.0,0.0,0
PAYMENT,4332.09,C1989955189,M154591846,0.0,0.0,0
PAYMENT,16272.64,C447650247,M99645405,0.0,0.0,0
TRANSFER,40290.87,C627364255,C1130053720,176531.31,216822.18,0
CASH_OUT,128487.77,C2100687433,C828163803,217640.08,346127.85,0
TRANSFER,6703831.4,C1227628504,C1056406503,0.0,0.0,1
CASH_OUT,149484.27,C1347084706,C1187845320,618020.8,767505.06,0
PAYMENT,4991.9,C2108766860,M65782806,0.0,0.0,0
TRANSFER,13774.15,C836797981,C658953429,0.0,0.0,1
CASH_OUT,33675.36,C720519091,C1706546655,296934.13,330609.49,0
CASH_IN,58169.44,C1746245395,C757132689,3228003.14,3169833.7,0
PAYMENT,2816.09,C522167972,M955884383,0.0,0.0,0
TRANSFER,781.93,C765542,C1959655312,0.0,0.0,1
CASH_IN,56519.48,C348210127,C1698363519,0.0,0.0,0
TRANSFER,399742.76,C91019040,C444207734,1066441.35,1466184.11,0
TRANSFER,695973.68,C1995602216,C272216737,1530198.22,2226171.9,0
CASH_OUT,353094.9,C2075568104,C2027521141,9099.34,362194.24,1
TRANSFER,71921.7,C889125918,C1091824995,0.0,0.0,1
PAYMENT,19485.18,C1621865514,M2146739976,0.0,0.0,0
PAYMENT,4097.89,C1249796661,M837807019,0.0,0.0,0
TRANSFER,1232013.7,C599746221,C1135653502,0.0,0.0,1
CASH_IN,29209.37,C1133211289,C1433159950,87183.19,57973.82,0
PAYMENT,17005.87,C1451749312,M1647864915,0.0,0.0,0
PAYMENT,2672.92,C1811120119,M1676452429,0.0,0.0,0
CASH_OUT,14972.74,C163446311,C1402247107,595977.94,610950.68,0
CASH_OUT,104234.41,C1853462998,C1023254101,964257.77,1068492.17,0
TRANSFER,2319926.01,C797588864,C510193996,0.0,0.0,1
TRANSFER,572904.94,C631973861,C1293949664,4776187.53,5349092.47,0
TRANSFER,736521.51,C946502860,C906453078,0.0,0.0,1
PAYMENT,12102.3,C783576558,M1360769752,0.0,0.0,0
CASH_OUT,405062.33,C418222166,C690195469,1844185.94,2249248.27,1
PAYMENT,52734.4,C1694598846,M1346445485,0.0,0.0,0
CASH_IN,85549.67,C532232687,C2133800472,254749.62,169199.95,0
CASH_IN,305236.68,C1332678587,C2011265491,641054.28,335817.6,0
CASH_OUT,6019.23,C1197887881,C525852280,345738.28,351757.51,0
PAYMENT,11398.82,C2129367146,M340525249,0.0,0.0,0
TRANSFER,31887.18,C1764583028,C252274322,0.0,0.0,1
PAYMENT,3058.49,C1445136756,M1480370699,0.0,0.0,0
CASH_OUT,4135944.29,C1649836304,C14138104,0.0,4135944.29,1
CASH_OUT,353499.66,C350731539,C1826019256,2602651.24,2956150.91,0
CASH_IN,71749.9,C370611724,C836628217,1506037.89,1434287.99,0
PAYMENT,1904.73,C1775498383,M609434916,0.0,0.0,0
CASH_OUT,21536.46,C927649200,C614474436,199072.63,220609.09,0
CASH_OUT,681525.62,C343064779,C851594091,2250319.57,2931845.19,1
CASH_IN,2438.11,C292452013,C247387989,1261629.79,1259191.68,0
CASH_IN,283443.4,C1016548658,C241502045,488328.6,204885.2,0
TRANSFER,172915.56,C809421762,C922949520,0.0,0.0,1
PAYMENT,4612.87,C723032366,M1525141356,0.0,0.0,0
CASH_OUT,334790.89,C292943018,C850515807,307317.47,642108.36,1
CASH_OUT,71666.93,C1927136049,C267842927,83551.03,155217.96,1
TRANSFER,86258.11,C1449357986,C185244782,0.0,0.0,1
CASH_OUT,177750.88,C172229094,C1294543009,0.0,177750.88,0
PAYMENT,3720.66,C553900711,M414467717,0.0,0.0,0
CASH_OUT,275535.43,C292877740,C2089079866,1417815.17,1693350.6,0
PAYMENT,7248.51,C1775064955,M304872341,0.0,0.0,0
TRANSFER,290632.9,C45432745,C1133747626,0.0,290632.9,0
CASH_OUT,268380.39,C140950484,C787940690,0.0,268380.39,0
CASH_OUT,181416.98,C6082890,C1720737605,0.0,181416.98,0
TRANSFER,136903.9,C1899752414,C273852737,0.0,0.0,1
TRANSFER,501496.31,C1595104027,C643646528,0.0,0.0,1
TRANSFER,10000000.0,C838062695,C1614528665,0.0,0.0,1
PAYMENT,51.6,C1432793898,M1207046687,0.0,0.0,0
CASH_OUT,22048.19,C286737908,C1676953469,0.0,22048.19,1
TRANSFER,972723.96,C1222331901,C1807976680,0.0,0.0,1
CASH_OUT,1796406.6,C1828168671,C133275555,0.0,1796406.6,1
CASH_OUT,70669.49,C889625469,C778459251,1610179.68,1680849.17,1
CASH_OUT,556720.82,C1521556505,C1224252499,2525193.48,3081914.29,1
CASH_OUT,363695.05,C873248669,C1148798076,1337598.68,1701293.73,0
CASH_IN,178096.15,C1577592927,C1160828595,9728047.28,9322708.06,0
CASH_OUT,314976.75,C1426238541,C1844764080,0.0,314976.75,1
PAYMENT,43389.26,C1308481930,M126306971,0.0,0.0,0
CASH_OUT,50829.65,C174205094,C323782236,153065.43,203895.08,0
PAYMENT,20069.7,C1489752034,M810063037,0.0,0.0,0
CASH_IN,83483.92,C622801899,C1823186023,2430305.47,2346821.55,0
CASH_OUT,261874.86,C785242501,C1518978853,0.0,261874.86,1
CASH_OUT,220443.43,C281063099,C1714860518,1265318.94,1485762.37,0
TRANSFER,767879.02,C1642679195,C289912687,0.0,0.0,1
CASH_OUT,332.36,C1803700149,C1702786373,195086.54,195418.9,1
PAYMENT,11466.96,C2116635616,M1736560901,0.0,0.0,0
TRANSFER,110344.11,C753670111,C814296672,0.0,0.0,1
CASH_OUT,990630.25,C866722579,C1551990809,332494.61,1323124.85,1
CASH_IN,375399.86,C214173322,C1055264897,1652352.02,1276952.15,0
CASH_OUT,31374.02,C1881000569,C1047133080,0.0,31374.02,1
CASH_IN,72794.16,C933993331,C1352500517,7210.04,0.0,0
PAYMENT,12563.2,C1562512970,M1629261381,0.0,0.0,0
TRANSFER,61846.05,C1809717536,C2035598878,0.0,0.0,1
CASH_OUT,61585.84,C791703050,C2071014880,728215.4,789801.24,0
TRANSFER,26153.82,C1763793632,C1611752752,0.0,0.0,1
CASH_OUT,145734.25,C1527415929,C1072704832,89527.45,235261.71,0
CASH_OUT,282814.61,C1158263201,C278626128,27876.48,310691.08,0
TRANSFER,135428.39,C212063008,C1363250093,0.0,0.0,1
TRANSFER,1796406.6,C895738872,C1872912414,0.0,0.0,1
CASH_OUT,298365.86,C1916355655,C1396514823,0.0,298365.86,1
CASH_IN,165558.83,C2112737944,C518160305,1306526.68,1140967.84,0
CASH_OUT,150701.8,C2028080247,C247370277,496932.47,647634.27,0
CASH_OUT,1094419.89,C171594186,C31581400,6352690.24,7447110.13,1
CASH_IN,116765.75,C2060578906,C542786593,488026.72,371260.98,0
PAYMENT,332.24,C1794071893,M1970347469,0.0,0.0,0
PAYMENT,781.77,C1429465646,M1127199396,0.0,0.0,0
CASH_OUT,276253.24,C921347828,C291010044,247810.47,524063.71,1
CASH_IN,10859.27,C1474018961,C1520500017,110552864.67,110542005.41,0
CASH_OUT,2984434.36,C1499429209,C1399829166,5498919.48,8483353.84,1
CASH_OUT,21304.49,C942041193,C169946822,500434.61,521739.1,0
TRANSFER,246771.92,C1187214263,C1876861498,351231.5,598003.42,0
PAYMENT,18254.73,C450344247,M50078215,0.0,0.0,0
CASH_OUT,323097.04,C948071221,C245150267,633597.34,956694.37,0
PAYMENT,4513.28,C1951982765,M583236118,0.0,0.0,0
PAYMENT,12009.23,C1777306207,M1730999770,0.0,0.0,0
CASH_OUT,2757431.53,C82669876,C1462250062,0.0,2757431.53,1
CASH_OUT,167963.64,C471032203,C209868118,0.0,167963.64,1
TRANSFER,1049424.26,C448865084,C154141586,0.0,0.0,1
CASH_OUT,107363.54,C1926290864,C1072661124,254832.73,362196.27,1
CASH_IN,157625.39,C154310662,C1988665946,531026.68,373401.3,0
CASH_IN,288150.45,C238864244,C100401236,341966.69,53816.24,0
CASH_OUT,90542.86,C34533442,C834600784,2694408.85,2784951.71,0
PAYMENT,3587.57,C318216438,M1416983335,0.0,0.0,0
PAYMENT,1821.5,C980099017,M1858032908,0.0,0.0,0
TRANSFER,1755647.81,C507031767,C692082136,0.0,0.0,1
CASH_OUT,136128.15,C711234915,C1534640385,0.0,136128.15,0
TRANSFER,5926745.36,C393546828,C516790131,0.0,0.0,1
CASH_OUT,6311409.28,C1162922333,C1365125890,68488.84,6379898.11,1
PAYMENT,18125.16,C1733959558,M629010291,0.0,0.0,0
PAYMENT,11273.01,C949309774,M1253221990,0.0,0.0,0
PAYMENT,26716.95,C1896002795,M1602787185,0.0,0.0,0
PAYMENT,2201.48,C1330296872,M988098142,0.0,0.0,0
CASH_OUT,93810.76,C1190429229,C2104652067,4096048.05,4189858.81,1
TRANSFER,103078.52,C1724879922,C728668261,0.0,0.0,1
PAYMENT,5899.93,C353165314,M899209726,0.0,0.0,0
PAYMENT,5107.58,C1216649643,M1118662543,0.0,0.0,0
CASH_OUT,81221.59,C2049774313,C635926115,0.0,81221.59,0
TRANSFER,13421.28,C380770269,C1627516531,0.0,0.0,1
CASH_IN,352990.28,C2063967821,C1314110743,126374.6,0.0,0
PAYMENT,5072.56,C494877023,M2018963663,0.0,0.0,0
CASH_OUT,48078.85,C468213080,C1734777637,288760.9,336839.74,1
CASH_OUT,233622.17,C1224742081,C883452173,425094.98,658717.14,0
TRANSFER,21960.02,C1438426689,C213308373,0.0,0.0,1
PAYMENT,14496.24,C594751366,M863140770,0.0,0.0,0
CASH_OUT,98918.12,C1472915289,C311901651,7257771.83,7356689.94,1
PAYMENT,10926.46,C241194946,M2036733233,0.0,0.0,0
PAYMENT,6451.76,C380197428,M1850549834,0.0,0.0,0
CASH_OUT,65365.11,C2066901889,C1216973714,490135.89,604680.44,1
TRANSFER,6856104.02,C528343888,C737162592,0.0,0.0,1
CASH_OUT,51046.93,C64264841,C204315048,36719.51,87766.43,0
PAYMENT,7736.92,C1546263742,M736563056,0.0,0.0,0
TRANSFER,680076.68,C1941510384,C26136658,4404931.37,5085008.05,0
TRANSFER,406864.17,C1077004516,C1973933837,0.0,0.0,1
TRANSFER,2308798.26,C997712071,C752642533,0.0,0.0,1
CASH_OUT,223645.76,C389244892,C370492655,3903818.24,4127464.0,0
CASH_IN,134322.15,C363518955,C1032605057,1298660.27,1164338.12,0
CASH_OUT,684174.46,C810055905,C1167066573,455610.6,1139785.06,1
TRANSFER,165368.59,C914833925,C1606646228,0.0,0.0,1
TRANSFER,87219.11,C1011829657,C452349512,0.0,0.0,1
PAYMENT,5562.21,C1918738511,M593311942,0.0,0.0,0
TRANSFER,33676.59,C732111322,C1140210295,0.0,0.0,1
PAYMENT,1689.91,C1959462506,M2013016449,0.0,0.0,0
TRANSFER,31334.57,C2082183207,C1631331528,0.0,0.0,1
TRANSFER,127120.88,C139582618,C574551822,0.0,0.0,1
PAYMENT,7491.81,C1899986361,M1326222496,0.0,0.0,0
CASH_IN,28800.21,C1526563175,C374179399,0.0,0.0,0
TRANSFER,4814.69,C964573395,C665851220,0.0,0.0,1
CASH_OUT,181713.16,C2074278271,C1874197205,193354.37,375067.53,0
TRANSFER,407907.34,C1375603076,C1520555708,0.0,0.0,1
CASH_OUT,48605.54,C1975630397,C1563301759,1263443.51,1312049.05,1
CASH_IN,129471.73,C595163270,C1001309908,1545556.8,1416085.08,0
CASH_IN,118780.11,C946372538,C654971199,188128.58,69348.47,0
TRANSFER,25040.78,C1468373827,C77616403,0.0,0.0,1
CASH_OUT,626673.66,C974535194,C617136418,1196558.84,1823232.5,1
TRANSFER,1828.6,C1025024603,C127507579,0.0,0.0,1
CASH_OUT,159679.73,C154280500,C1322642290,0.0,159679.73,0
CASH_OUT,207801.38,C823071811,C747395830,0.0,207801.38,1
PAYMENT,4203.07,C934888751,M1733789194,0.0,0.0,0
TRANSFER,1516823.73,C117228585,C750076858,0.0,0.0,1
CASH_IN,232059.54,C553642861,C234213151,1426155.02,1194095.48,0
PAYMENT,25750.16,C1144682445,M1842868979,0.0,0.0,0
CASH_OUT,1698263.69,C902520408,C1047966944,0.0,1698263.69,1
TRANSFER,4032691.34,C802639228,C593736656,0.0,0.0,1
CASH_OUT,125561.66,C60429132,C1839355979,1864114.11,1989675.78,0
TRANSFER,617668.37,C511096622,C1787080738,0.0,0.0,1
CASH_OUT,281439.26,C2046985152,C434363461,118976.79,400416.05,1
PAYMENT,17801.11,C2086306126,M1227521529,0.0,0.0,0
TRANSFER,5412367.03,C1496225374,C56492748,10098786.45,15511153.48,0
CASH_IN,159247.23,C1538038692,C945645200,441174.3,281927.07,0
CASH_IN,252214.08,C153456910,C759919648,664803.6,412589.52,0
CASH_OUT,172851.6,C1422687488,C2135289308,4677764.1,4850615.7,0
PAYMENT,6669.72,C2143163691,M1834545280,0.0,0.0,0
CASH_OUT,423660.73,C324127688,C1220479555,0.0,423660.73,1
TRANSFER,32690.68,C1813633369,C586649123,0.0,0.0,1
TRANSFER,2036850.88,C1982317538,C1375494610,2653965.72,4690816.6,0
TRANSFER,3718503.37,C336342996,C190775867,0.0,0.0,1
TRANSFER,1895158.63,C187003586,C825722694,0.0,0.0,1
CASH_OUT,192819.45,C1442013013,C776445784,2424190.84,2617010.29,0
CASH_OUT,67692.41,C1608782511,C465350675,25595.6,93288.0,1
CASH_OUT,2326251.51,C2114453314,C2024824316,37662.1,2363913.61,1
TRANSFER,128440.4,C144389176,C631598380,0.0,0.0,1
CASH_IN,89036.24,C1481097058,C115939475,938224.58,849188.35,0
CASH_OUT,1673066.07,C386160700,C1099214627,3680384.06,5353450.13,1
CASH_OUT,201405.48,C808371727,C48409552,381217.85,582623.34,0
PAYMENT,6827.38,C1243925325,M875531706,0.0,0.0,0
CASH_OUT,45758.71,C959463249,C854630819,0.0,45758.71,1
CASH_OUT,118249.59,C1959954080,C804711740,798600.64,1065543.4,0
CASH_OUT,387029.67,C369593847,C1660179148,701291.66,1088321.33,0
CASH_IN,64116.35,C897898410,C1105629001,93877.33,29760.98,0
PAYMENT,99.23,C2011763932,M1666006492,0.0,0.0,0
PAYMENT,4854.26,C1742377511,M1596571237,0.0,0.0,0
TRANSFER,1244224.16,C381361852,C1125303193,0.0,0.0,1
TRANSFER,6646879.72,C2023738276,C1104022737,0.0,0.0,1
PAYMENT,16302.87,C1801135012,M397008004,0.0,0.0,0
TRANSFER,1634184.04,C675893330,C265392838,0.0,0.0,1
CASH_OUT,164148.11,C1231311699,C1009302605,509331.0,673479.11,0
TRANSFER,146127.1,C1866778945,C225469649,0.0,0.0,1
TRANSFER,394605.69,C667718878,C1909363754,0.0,0.0,1
TRANSFER,298365.86,C331578052,C18819667,0.0,0.0,1
CASH_IN,155657.03,C21753443,C933833687,1078015.27,922358.24,0
CASH_IN,148020.97,C158783987,C1388056375,67675.89,0.0,0
TRANSFER,53062.52,C146522698,C1122850221,0.0,0.0,1
TRANSFER,271150.29,C213083209,C1918913776,0.0,0.0,1
TRANSFER,1028284.82,C469537628,C161770106,0.0,0.0,1
CASH_IN,279996.6,C196324940,C53576395,552011.59,272014.99,0
TRANSFER,5618179.9,C1730928931,C1461831726,0.0,0.0,1
CASH_IN,563118.24,C1142528598,C924881676,4591256.33,4028138.09,0
CASH_OUT,231161.48,C1416902922,C103115426,0.0,231161.48,1
CASH_OUT,15095.71,C1984575062,C2064187279,254130.69,269226.4,0
PAYMENT,11298.58,C90270730,M1414667152,0.0,0.0,0
CASH_OUT,242179.39,C1430228862,C542787796,107058.15,349237.54,1
CASH_IN,102935.97,C416858999,C1543980122,0.0,0.0,0
TRANSFER,975389.94,C891486597,C951633995,0.0,0.0,1
CASH_OUT,3864609.52,C1819780658,C1742930465,0.0,3864609.52,1
CASH_IN,214715.45,C1903779774,C887531674,669839.17,455123.72,0
CASH_IN,223256.72,C1273142982,C11375919,394457.84,171201.12,0
CASH_OUT,1518718.03,C444193211,C2126573735,0.0,1518718.03,1
CASH_OUT,269187.87,C185770751,C1583425323,0.0,269187.87,1
PAYMENT,14567.31,C328718655,M1996603171,0.0,0.0,0
TRANSFER,1351104.53,C2022356819,C1437688339,0.0,0.0,1
CASH_OUT,4553004.39,C485487495,C49397017,26260.25,4579264.63,1
PAYMENT,20253.47,C2131101071,M189122367,0.0,0.0,0
TRANSFER,1961426.59,C311903861,C316708626,0.0,0.0,1
CASH_OUT,173580.93,C1366816524,C489488362,3413679.48,3587260.41,0
CASH_OUT,66105.15,C99890292,C1574803950,0.0,66105.15,0
PAYMENT,7954.44,C285985252,M1910593402,0.0,0.0,0
CASH_OUT,245813.5,C766518684,C789835054,0.0,245813.5,0
TRANSFER,103110.05,C925331462,C1817047004,0.0,103110.05,0
CASH_OUT,627586.04,C1801283933,C833344626,126625.85,754211.89,1
PAYMENT,11776.31,C708010376,M696842926,0.0,0.0,0
TRANSFER,255557.12,C492047979,C2142316006,0.0,0.0,1
CASH_OUT,614517.17,C924549436,C579802590,5140379.94,5754897.11,0
PAYMENT,1819.76,C206384937,M1045283755,0.0,0.0,0
TRANSFER,128417.96,C244991293,C1736477135,0.0,0.0,1
CASH_OUT,355710.83,C1826313570,C954437749,525265.0,880975.83,0
CASH_IN,59331.45,C792746593,C580665933,1031031.74,971700.29,0
TRANSFER,800115.05,C669992732,C1306515045,0.0,0.0,1
CASH_OUT,723782.37,C1529205180,C1010068445,0.0,723782.37,1
TRANSFER,219300.76,C60906417,C1482453836,0.0,0.0,1
CASH_OUT,205708.38,C942002592,C1829415931,1650559.72,1856268.09,0
TRANSFER,32830.82,C1144552495,C1141615758,0.0,0.0,1
CASH_IN,95226.37,C268313748,C1944970864,0.0,0.0,0
CASH_OUT,7758036.72,C459813446,C294714363,47778.61,7805815.33,1
CASH_OUT,119552.47,C161981611,C847453707,564517.18,684069.65,0
CASH_OUT,51015.95,C1051715718,C1238867104,149826.69,200842.64,0
TRANSFER,1244037.74,C2133606495,C1015051610,0.0,0.0,1
TRANSFER,1837394.94,C1898643546,C1564295445,1901616.46,3739011.41,0
TRANSFER,961664.49,C137669742,C805814824,11245391.3,15648868.82,0
CASH_OUT,157225.38,C358824,C1230430655,14808425.55,14965650.93,0
CASH_OUT,124582.58,C1098290230,C1739564153,320485.06,445067.64,1
CASH_OUT,17207.65,C2049160226,C1883597351,0.0,17207.65,1
TRANSFER,71729.96,C185217434,C1355260176,0.0,0.0,1
CASH_OUT,174842.18,C2023492089,C1548868129,669058.22,843900.4,0
CASH_OUT,59902.62,C249199925,C2040646267,136532.7,196435.32,0
CASH_IN,46933.22,C1048112093,C1270794169,55278.33,8345.11,0
TRANSFER,1255753.02,C372469911,C1156370155,0.0,1255753.02,0
CASH_OUT,287720.41,C1152041857,C1551847216,174700.67,462421.08,1
CASH_IN,166214.3,C1708900928,C451743060,71901.32,0.0,0
TRANSFER,356224.26,C768066152,C1886597663,0.0,0.0,1
CASH_IN,160840.96,C562535899,C1192284712,2785206.04,4193849.56,0
TRANSFER,998086.61,C1107781229,C2074418507,0.0,0.0,1
CASH_IN,61970.78,C1310616720,C1953633826,3685058.7,5056641.83,0
TRANSFER,63416.99,C778071008,C1812552860,0.0,0.0,1
PAYMENT,12595.16,C109650444,M183966259,0.0,0.0,0
TRANSFER,1392337.38,C1855947267,C1347484785,0.0,0.0,1
TRANSFER,932691.0,C596444681,C257667736,0.0,0.0,1
CASH_OUT,3875.49,C848109061,C2109877262,108590.94,112466.44,0
TRANSFER,44733.5,C521758644,C1703221504,0.0,0.0,1
CASH_OUT,188097.08,C2098633557,C868509779,164930.19,353027.27,1
CASH_OUT,137501.45,C447777945,C204350314,209451.82,346953.27,0
CASH_OUT,57799.95,C436649032,C23946326,73279.57,131079.51,0
CASH_OUT,15093.69,C200350640,C1001258143,700860.28,715953.97,1
CASH_OUT,241894.11,C31143259,C1309320330,2838775.44,3080669.55,0
TRANSFER,49950.63,C1012366293,C1028846036,0.0,0.0,1
DEBIT,2290.28,C1038450086,C1719752467,20644.43,22934.71,0
CASH_OUT,67942.88,C994356410,C1055435836,202445.57,92109.51,0
CASH_OUT,137605.04,C1580498026,C191934228,0.0,137605.04,1
CASH_IN,202390.08,C1009137821,C183930551,8847338.47,8644948.39,0
CASH_OUT,522001.74,C687536068,C1947301664,4621455.23,5143456.97,0
TRANSFER,662104.87,C680679578,C1772715697,0.0,0.0,1
PAYMENT,18522.07,C1979963998,M352235287,0.0,0.0,0
CASH_OUT,85637.08,C588765630,C766485430,235137.06,320774.13,1
CASH_OUT,257643.59,C735929753,C48659119,0.0,257643.59,1
PAYMENT,16329.44,C2073661158,M1185316801,0.0,0.0,0
PAYMENT,9279.65,C2124337499,M138049072,0.0,0.0,0
CASH_OUT,135289.71,C499563648,C1559231794,120427.58,255717.29,1
PAYMENT,8229.84,C696890601,M98496802,0.0,0.0,0
CASH_IN,118798.43,C1895841767,C1572956905,171312.15,52513.72,0
PAYMENT,7157.74,C1517587948,M972933047,0.0,0.0,0
CASH_OUT,142544.05,C1580950901,C1223173571,313151.53,455695.58,0
CASH_OUT,72352.76,C1937885736,C2024638329,343031.74,415384.51,0
CASH_OUT,287040.14,C363126293,C991624495,2153682.82,2440722.97,1
PAYMENT,37383.79,C1271884963,M192440575,0.0,0.0,0
PAYMENT,35814.19,C1722522974,M1611602972,0.0,0.0,0
CASH_OUT,25151.83,C145544757,C2046470948,0.0,25151.83,0
PAYMENT,58477.18,C481353237,M1076502115,0.0,0.0,0
CASH_IN,100607.74,C1472284007,C629842874,1706933.61,1606325.87,0
TRANSFER,561149.9,C71755087,C1714094966,0.0,0.0,1
CASH_OUT,824841.09,C1923690438,C143683095,629645.26,1454486.34,1
CASH_OUT,262438.7,C432701673,C1806654567,519248.57,781687.28,0
CASH_OUT,99102.37,C428976963,C1545316841,6482115.3,6581217.67,0
CASH_IN,143065.06,C2117768400,C1573799930,2414918.07,2271853.01,0
TRANSFER,38180.99,C556813703,C1076802652,0.0,0.0,1
TRANSFER,5477272.72,C1058610480,C532968715,0.0,0.0,1
TRANSFER,32733.43,C1993122780,C1852949479,0.0,0.0,1
CASH_OUT,2424380.16,C467492380,C576226769,509474.11,2933854.27,1
TRANSFER,564263.94,C656681397,C1487339522,0.0,0.0,1
CASH_OUT,575082.97,C307372020,C1513349035,0.0,575082.97,1
CASH_IN,113011.0,C776488870,C771711630,109640.04,0.0,0
CASH_OUT,194797.16,C901188268,C1986398108,11524.0,72852.32,0
TRANSFER,23134.17,C1585270630,C462665302,0.0,0.0,1
TRANSFER,113829.89,C973342461,C631818291,0.0,0.0,1
CASH_IN,161518.64,C2051298954,C1883601622,952825.22,791306.58,0
DEBIT,7992.88,C1489365186,C561353299,11370.9,19363.79,0
TRANSFER,98897.07,C1819955276,C1376329806,0.0,0.0,1
TRANSFER,5270.57,C1852767807,C18879780,0.0,0.0,1
CASH_OUT,27372.6,C1360438091,C724260549,34763.41,62136.01,0
CASH_OUT,88827.4,C887823119,C794267330,2649732.3,2738559.7,0
CASH_OUT,314251.58,C1462280812,C90486891,7962205.25,8276456.84,1
CASH_OUT,43928.31,C2129914105,C170080123,0.0,43928.31,1
CASH_OUT,134515.36,C1389046188,C257288692,29488.06,164003.41,1
TRANSFER,50523.78,C1539163115,C49597857,0.0,0.0,1
TRANSFER,20920.39,C1012580220,C701821995,0.0,0.0,1
